location,route,year,month,hour,distance,direction,지점명,level,cause_L,cause_S,dead,injury,acc_cars,week,weather,day_night,pattern,pave,dir_curv,slope,surface_condition,pavment_condition,car_type,car_standard,gender,age,defeat,arrive_time,ambulance_arrive_time,people_rescue_time,towtruck_arrive_time,rescue_time,block_time,handling_time,state,damage,최초사고지점_도로시설
창녕지사,중부-내륙,2007,11,19,11.6,마산,본선,C,운전자과실,졸음,0,0,2,토요일,맑음,야간,차-시설,아스팔트,좌커브 500 이상,평탄,건조,양호,승용(자가),,남자,50~60,3,20,0,0,0,0,0,50,1,625600,본선
창녕지사,중부-내륙,2007,12,3,27.1,마산,본선,B,기타,기타,0,0,1,금요일,맑음,야간,화재,콘크리트,좌커브 500 이상,평탄,건조,양호,화물(소형),1톤,미상,,0,15,0,0,0,0,55,65,4,0,본선
창녕지사,중부-내륙,2007,12,3,29.5,마산,본선,C,운전자과실,졸음,0,0,2,토요일,맑음,야간,추돌,콘크리트,우커브 500 이상,평탄,건조,양호,화물(대형),25톤,남자,40~50,3,5,0,0,0,0,30,165,4,0,본선
창녕지사,중부-내륙,2007,12,19,24,마산,영산TG,C,차량결함,제동장치,0,0,1,토요일,흐림,야간,차-시설,콘크리트,직선,평탄,건조,양호,승용(JEEP),,남자,30~40,1,20,0,0,0,0,0,45,3,7947300,TG
충주지사,중부-내륙,2008,1,6,228.2,마산,본선,B,운전자과실,졸음,1,0,1,화요일,맑음,야간,차-시설,콘크리트,직선,평탄,건조,양호,승용(JEEP),,남자,55,2,10,0,0,0,0,30,40,3,836463,본선
충주지사,중부-내륙,2008,2,22,219.1,마산,본선,C,운전자과실,졸음,0,0,2,일요일,맑음,야간,추돌,콘크리트,직선,평탄,건조,양호,화물(대형),14톤,남자,55,2,15,0,0,0,0,120,160,4,2078704,본선
충주지사,중부-내륙,2008,3,8,240.4,마산,본선,B,운전자과실,안전거리미확보,0,2,4,화요일,눈,주간,추돌,콘크리트,직선,내리막 3% 미만,습기,양호,승용(자가),,여자,35,4,6,0,0,0,0,59,140,1,0,본선
충주지사,중부-내륙,2008,3,20,210.6,마산,본선,C,운전자과실,졸음,0,0,2,화요일,맑음,야간,추돌,콘크리트,직선,평탄,건조,양호,화물(중형),5톤,남자,55,2,5,0,0,0,0,80,90,1,459963,본선
충주지사,중부-내륙,2008,3,10,216.6,마산,매현2터널,B,운전자과실,주시태만,1,2,8,화요일,흐림,주간,추돌,콘크리트,직선,평탄,건조,양호,승합(대형),45인승,남자,55,7,12,0,0,0,0,72,72,1,0,터널
충주지사,중부-내륙,2008,3,12,217.6,마산,본선,C,운전자과실,안전거리미확보,0,0,6,화요일,흐림,주간,추돌,콘크리트,직선,평탄,건조,양호,승용(자가),,여자,55,10,10,0,0,0,0,20,20,1,0,본선
충주지사,중부-내륙,2008,4,0,214.8,마산,본선,C,운전자과실,졸음,0,0,1,목요일,맑음,야간,단독,콘크리트,직선,평탄,건조,양호,화물(대형),25톤,남자,55,2,10,0,0,0,0,190,205,3,3675730,본선
충주지사,중부-내륙,2008,4,23,235.8,마산,본선,C,운전자과실,핸들과대조작,0,0,2,금요일,맑음,야간,차-시설,콘크리트,우커브 500 이상,평탄,건조,양호,화물(대형),11톤,남자,55,4,10,0,0,0,0,10,30,1,1467475,본선
충주지사,중부-내륙,2008,4,17,206.7,마산,본선,C,운전자과실,핸들과대조작,0,0,1,수요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,35,1,8,0,0,0,0,10,18,1,702080,본선
충주지사,중부-내륙,2008,4,15,265.6,마산,여주분기점,C,차량결함,타이어 파손,0,0,1,목요일,맑음,주간,단독,콘크리트,우커브 500 미만,내리막 3% 미만,건조,양호,승용(자가),,남자,25,1,20,0,0,0,0,0,35,1,320133,램프
충주지사,중부-내륙,2008,6,5,265.1,마산,본선,C,운전자과실,핸들과대조작,0,0,1,일요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,여자,45,1,15,0,0,0,0,30,30,1,1060136,본선
충주지사,중부-내륙,2008,6,18,240.4,마산,본선,C,차량결함,기타,0,0,1,월요일,맑음,주간,단독,콘크리트,직선,내리막 3% 미만,건조,양호,화물(소형),2.5톤,남자,45,2,15,0,0,0,0,0,35,1,3073424,본선
충주지사,중부-내륙,2008,7,21,213.1,마산,남달천교,C,차량결함,엔진과열,0,0,1,수요일,맑음,야간,화재,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,35,2,8,0,0,0,0,40,45,1,2587553,교량
충주지사,중부-내륙,2008,9,22,251,마산,감곡I/C,C,운전자과실,핸들과대조작,0,0,1,수요일,흐림,야간,차-시설,콘크리트,좌커브 500 미만,내리막 3% 미만,건조,양호,승용(자가),,남자,unknown,1,15,0,0,0,0,5,20,1,7650000,램프
충주지사,중부-내륙,2008,10,17,231.6,마산,본선,C,운전자과실,졸음,0,1,2,수요일,맑음,주간,추돌,아스팔트,직선,내리막 3% 미만,건조,양호,화물(소형),1톤,남자,25,2,10,0,0,0,0,5,70,3,5687000,본선
충주지사,중부-내륙,2008,10,11,213.5,마산,남달천교,C,기타,기타,0,0,1,수요일,맑음,주간,화재,콘크리트,직선,평탄,건조,양호,화물(소형),2.5톤,남자,35,0,5,0,0,0,0,85,100,4,26624200,교량
충주지사,중부-내륙,2008,10,3,218.8,마산,본선,C,운전자과실,음주,0,0,1,일요일,흐림,야간,단독,콘크리트,직선,평탄,습기,양호,승용(자가),,남자,35,1,10,0,0,0,0,10,20,1,2802188,본선
충주지사,중부-내륙,2008,11,14,241.3,마산,본선,B,운전자과실,과속,1,0,1,수요일,맑음,주간,단독,콘크리트,직선,내리막,건조,양호,승용(자가),,남자,25,0,10,0,0,0,0,20,35,3,0,본선
충주지사,중부-내륙,2008,11,19,237.1,마산,본선,B,운전자과실,졸음,0,0,2,화요일,맑음,야간,추돌,콘크리트,직선,오르막 3% 미만,건조,양호,트레일러,25톤,남자,35,0,20,0,0,0,0,212,235,5,6974000,본선
충주지사,중부-내륙,2008,11,6,237.7,마산,본선,C,운전자과실,핸들과대조작,0,0,1,금요일,흐림,주간,차-시설,콘크리트,직선,오르막 3% 미만,습기,양호,승합(소형),11인승,남자,45,1,10,0,0,0,0,10,20,1,1544404,본선
충주지사,중부-내륙,2008,11,24,237.7,마산,본선,C,운전자과실,과속,0,0,1,금요일,비,야간,차-시설,콘크리트,직선,오르막 3% 미만,습기,양호,승합(소형),6인승,남자,35,1,10,0,0,0,0,10,20,3,1025336,본선
충주지사,중부-내륙,2008,12,16,261.2,마산,본선,C,운전자과실,주시태만,0,1,2,수요일,맑음,주간,추돌,콘크리트,직선,평탄,건조,양호,승합(소형),9인승,남자,55,1,10,0,0,0,0,0,40,1,115230500,본선
충주지사,중부-내륙,2008,12,21,195.6,마산,연풍영업소,C,운전자과실,기타,0,0,1,월요일,맑음,야간,차-시설,콘크리트,직선,평탄,건조,양호,트레일러,25톤,남자,45,2,12,0,0,0,0,40,80,1,7467665,TG
충주지사,중부-내륙,2008,12,2,231.7,마산,본선,B,운전자과실,졸음,1,1,2,월요일,흐림,야간,추돌,콘크리트,우커브 500 이상,평탄,건조,양호,승용(자가),,남자,25,3,10,0,0,0,0,59,59,3,3200000,본선
상주지사,중부-내륙,2008,1,4,153.2,마산,본선,B,운전자과실,졸음,1,0,3,월요일,흐림,야간,추돌,콘크리트,직선,평탄,습기,양호,화물(대형),25톤,남자,60,4,5,0,0,0,0,75,75,1,0,본선
상주지사,중부-내륙,2008,1,16,157.7,마산,본선,C,운전자과실,졸음,0,0,1,금요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,45,1,38,0,0,0,0,45,45,1,973600,본선
상주지사,중부-내륙,2008,2,23,180.2,마산,본선,B,운전자과실,추월불량,1,0,2,토요일,맑음,야간,추돌,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,45,2,7,0,0,0,0,30,85,1,3893360,본선
상주지사,중부-내륙,2008,2,23,134.7,마산,본선,C,운전자과실,졸음,0,0,2,목요일,맑음,야간,추돌,콘크리트,직선,오르막 3% 이상,건조,양호,트레일러,25톤,남자,35,4,10,0,0,0,0,90,90,1,891000,본선
상주지사,중부-내륙,2008,3,7,115,마산,김천 JCT,C,운전자과실,주시태만,0,0,1,토요일,맑음,주간,차-시설,콘크리트,우커브 500 이상,내리막 3% 미만,건조,양호,승용(자가),,남자,35,2,3,0,0,0,0,30,30,3,1458540,램프
상주지사,중부-내륙,2008,3,19,117.3,마산,본선,C,차량결함,엔진과열,0,0,1,금요일,맑음,야간,화재,아스팔트,직선,평탄,건조,양호,특수차량,,남자,55,0,30,0,0,0,0,65,105,4,2187760,본선
상주지사,중부-내륙,2008,3,23,150.8,마산,본선,C,운전자과실,과속,0,0,1,토요일,비,야간,차-시설,콘크리트,좌커브 500 이상,오르막 3% 미만,습기,양호,승용(자가),,남자,35,2,10,0,0,0,0,15,15,1,847370,본선
상주지사,중부-내륙,2008,4,14,166.9,마산,점촌.함창 진출부,C,운전자과실,주시태만,0,0,1,화요일,맑음,주간,차-시설,콘크리트,우커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,여자,25,1,0,0,0,0,0,0,5,1,1508000,램프
상주지사,중부-내륙,2008,4,10,115,마산,본선,C,운전자과실,기타,0,0,2,토요일,흐림,주간,차-시설,콘크리트,직선,내리막 3% 미만,건조,양호,승용(JEEP),,남자,55,3,20,0,0,0,0,0,30,1,988600,본선
상주지사,중부-내륙,2008,4,9,146.4,마산,본선,C,운전자과실,추월불량,0,0,2,일요일,흐림,주간,차-시설,콘크리트,좌커브 500 이상,평탄,건조,양호,승용(자가),,여자,45,3,5,0,0,0,0,35,35,1,1100530,본선
상주지사,중부-내륙,2008,4,18,133.3,마산,본선,C,차량결함,타이어 파손,0,0,1,수요일,흐림,야간,단독,콘크리트,좌커브 500 이상,내리막 3% 미만,건조,양호,승용(JEEP),,남자,25,2,15,0,0,0,0,20,20,1,994000,본선
상주지사,중부-내륙,2008,5,13,114.9,마산,본선,C,운전자과실,졸음,0,0,1,목요일,맑음,주간,단독,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,35,1,25,0,0,0,0,10,35,1,995000,본선
상주지사,중부-내륙,2008,5,8,114.9,마산,김천JC램프구간 (마산방향),C,운전자과실,핸들과대조작,0,0,1,화요일,맑음,주간,차-시설,콘크리트,우커브 500 이상,내리막 3% 미만,건조,양호,승용(자가),,여자,55,1,5,0,0,0,0,15,15,1,1367000,램프
상주지사,중부-내륙,2008,5,11,167,마산,점촌IC램프구간,C,운전자과실,핸들과대조작,0,0,1,수요일,맑음,주간,차-시설,콘크리트,우커브 500 이상,내리막 3% 미만,건조,양호,승용(자가),,여자,55,1,5,0,0,0,0,15,15,1,1427000,램프
상주지사,중부-내륙,2008,5,22,152.8,마산,본선,C,운전자과실,핸들과대조작,0,0,1,월요일,흐림,야간,차-시설,콘크리트,우커브 500 이상,내리막 3% 미만,건조,양호,승용(자가),,여자,25,1,30,0,0,0,0,0,30,1,1378000,본선
상주지사,중부-내륙,2008,5,11,180.6,마산,본선,C,운전자과실,졸음,0,0,1,화요일,맑음,주간,차-시설,콘크리트,좌커브 500 이상,내리막 3% 미만,건조,양호,승용(자가),,남자,25,1,10,0,0,0,0,25,25,1,699000,본선
상주지사,중부-내륙,2008,6,11,120.9,마산,본선,C,운전자과실,과속,0,0,1,일요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,여자,25,2,5,0,0,0,0,20,20,3,2957000,본선
상주지사,중부-내륙,2008,6,21,169.7,마산,본선,C,운전자과실,졸음,0,0,1,일요일,맑음,야간,차-시설,콘크리트,직선,내리막,건조,양호,승용(자가),,남자,35,1,5,0,0,0,0,20,40,1,1386280,본선
상주지사,중부-내륙,2008,6,2,122,마산,본선,C,운전자과실,졸음,0,0,2,화요일,맑음,야간,추돌,아스팔트,우커브 500 이상,평탄,건조,양호,화물(대형),11.5톤,남자,55,2,10,0,0,0,0,55,55,1,2731000,본선
상주지사,중부-내륙,2008,6,3,156.9,마산,본선,C,운전자과실,졸음,0,0,1,토요일,맑음,야간,차-시설,콘크리트,직선,평탄,건조,양호,화물(중형),8톤,남자,55,1,15,0,0,0,0,50,80,3,4101000,본선
상주지사,중부-내륙,2008,6,22,171.1,마산,문경휴게소,C,운전자과실,졸음,0,0,1,월요일,맑음,야간,단독,콘크리트,직선,내리막 3% 미만,건조,양호,화물(중형),3.5톤,남자,25,1,20,0,0,0,0,40,60,3,2042200,휴게소
상주지사,중부-내륙,2008,6,2,116.4,마산,본선,C,운전자과실,주시태만,0,1,3,목요일,맑음,야간,추돌,콘크리트,직선,오르막,건조,양호,화물(중형),5톤,남자,45,4,25,0,0,0,0,30,90,1,0,본선
상주지사,중부-내륙,2008,7,9,159.5,마산,T/G진입부,C,운전자과실,과속,0,0,1,일요일,비,주간,차-시설,아스팔트,우커브 500 이상,평탄,습기,양호,승용(JEEP),,남자,unknown,1,0,0,0,0,0,0,17,1,539000,램프
상주지사,중부-내륙,2008,7,3,193.4,마산,본선,B,운전자과실,졸음,1,1,1,월요일,흐림,야간,차-시설,아스팔트,좌커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,남자,45,2,20,0,0,0,0,45,65,1,0,본선
상주지사,중부-내륙,2008,7,11,150.8,마산,본선,C,운전자과실,과속,0,0,1,토요일,비,주간,차-시설,콘크리트,좌커브 500 이상,오르막 3% 미만,습기,양호,승용(자가),,남자,45,1,10,0,0,0,0,5,10,1,1803000,본선
상주지사,중부-내륙,2008,7,7,114.8,마산,김천분기점,C,운전자과실,핸들과대조작,0,0,1,화요일,맑음,주간,단독,콘크리트,우커브 500 이상,내리막 3% 미만,건조,양호,화물(중형),5톤,남자,45,2,15,0,0,0,0,105,105,1,2129000,램프
상주지사,중부-내륙,2008,8,13,172.4,마산,유곡교,C,차량결함,엔진과열,0,0,1,금요일,맑음,주간,화재,콘크리트,좌커브 500 이상,오르막 3% 미만,건조,양호,화물(소형),1톤,남자,45,0,10,0,0,0,0,30,30,1,2875000,교량
상주지사,중부-내륙,2008,8,1,157.9,마산,본선,C,운전자과실,졸음,0,0,2,화요일,맑음,야간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,25,4,10,0,0,0,0,0,25,4,4186000,본선
상주지사,중부-내륙,2008,8,6,124.6,마산,본선,C,운전자과실,과속,0,0,1,토요일,비,주간,단독,콘크리트,직선,내리막 3% 미만,습기,양호,승용(자가),,남자,35,1,10,0,0,0,0,15,15,1,2028000,본선
상주지사,중부-내륙,2008,8,12,131.1,마산,본선,C,운전자과실,주시태만,0,0,2,월요일,비,주간,차-시설,콘크리트,직선,내리막 3% 미만,습기,양호,승용(자가),,여자,35,3,10,0,0,0,0,20,20,1,2260000,본선
상주지사,중부-내륙,2008,8,18,129.7,마산,본선,C,운전자과실,졸음,0,0,2,월요일,흐림,주간,차-시설,콘크리트,좌커브 500 이상,내리막 3% 미만,건조,양호,화물(소형),1톤,남자,35,2,15,0,0,0,0,30,30,1,1744000,본선
상주지사,중부-내륙,2008,9,23,133.4,마산,본선,B,운전자과실,졸음,1,2,3,금요일,맑음,야간,추돌,콘크리트,직선,오르막 3% 미만,건조,양호,화물(대형),8톤,남자,45,4,15,0,0,0,0,45,45,3,0,본선
상주지사,중부-내륙,2008,9,14,186.1,마산,본선,C,운전자과실,졸음,0,1,2,금요일,맑음,주간,추돌,콘크리트,직선,내리막 3% 미만,건조,양호,화물(소형),3.5톤,남자,55,3,12,0,0,0,0,80,80,3,1022000,본선
상주지사,중부-내륙,2008,9,10,140.7,마산,본선,C,운전자과실,추월불량,0,0,2,토요일,맑음,주간,추돌,콘크리트,직선,평탄,건조,양호,승용(자가),,여자,55,2,10,0,0,0,0,25,25,3,740000,본선
상주지사,중부-내륙,2008,10,3,122,마산,내고교,C,운전자과실,주시태만,0,0,2,목요일,맑음,야간,추돌,아스팔트,우커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,남자,35,3,5,0,0,0,0,35,55,1,11012000,교량
상주지사,중부-내륙,2008,11,20,143.4,마산,본선,C,운전자과실,주시태만,0,0,1,토요일,맑음,야간,차-시설,콘크리트,좌커브 500 이상,평탄,건조,양호,승용(자가),,여자,45,1,15,0,0,0,0,0,35,1,1319000,본선
성주지사,중부-내륙,2008,1,8,106.5,마산,본선,C,운전자과실,핸들과대조작,0,1,1,토요일,흐림,주간,차-시설,콘크리트,직선,평탄,건조,양호,승합(중형),7인승,남자,45,2,15,0,0,0,0,40,50,1,1154430,본선
성주지사,중부-내륙,2008,3,15,111.8,마산,대성2교,C,기타,노면잡물,0,0,1,화요일,맑음,주간,기타,콘크리트,직선,평탄,건조,양호,승용(JEEP),,남자,35,2,15,0,0,0,0,0,30,1,0,교량
성주지사,중부-내륙,2008,4,0,85.3,마산,성주영업소,C,운전자과실,졸음,0,0,1,화요일,맑음,야간,차-시설,콘크리트,우커브 500 미만,평탄,건조,양호,승용(자가),,남자,25,2,15,0,0,0,0,0,35,1,450580,램프
성주지사,중부-내륙,2008,4,16,112.5,마산,본선,C,운전자과실,과속,0,1,1,수요일,비,주간,차-시설,콘크리트,좌커브 500 이상,내리막 3% 미만,습기,양호,승용(자가),,여자,45,1,15,0,0,0,0,30,35,3,1209700,본선
성주지사,중부-내륙,2008,7,18,67.4,마산,본선,C,운전자과실,과속,0,0,1,월요일,비,주간,차-시설,콘크리트,직선,평탄,습기,양호,승용(자가),,남자,45,1,10,0,0,0,0,50,60,1,1300000,본선
성주지사,중부-내륙,2008,7,15,85.9,마산,본선,C,운전자과실,과속,0,0,1,수요일,비,주간,차-시설,콘크리트,직선,평탄,습기,양호,승용(JEEP),,남자,35,1,10,0,0,0,0,15,20,1,583110,본선
성주지사,중부-내륙,2008,8,15,100.1,마산,본선,C,차량결함,타이어 파손,0,0,1,수요일,맑음,주간,화재,콘크리트,우커브 500 이상,내리막 3% 미만,건조,양호,화물(소형),2.5톤,남자,55,0,20,0,0,0,0,35,45,4,18226000,본선
성주지사,중부-내륙,2008,12,12,63.4,마산,본선,C,운전자과실,통행위반,0,0,2,금요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,여자,25,2,5,0,0,0,0,0,25,1,781680,본선
창녕지사,중부-내륙,2008,1,12,28.2,마산,본선,C,운전자과실,핸들과대조작,0,0,1,수요일,맑음,주간,단독,콘크리트,직선,평탄,건조,양호,트레일러,25톤,남자,35,1,10,0,0,0,0,80,80,3,2650000,본선
창녕지사,중부-내륙,2008,3,7,24.3,마산,본선,C,차량결함,타이어 파손,0,0,2,금요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,여자,25,3,5,0,0,0,0,25,80,3,333000,본선
창녕지사,중부-내륙,2008,4,21,21.4,마산,본선,C,기타,노면잡물,0,0,6,토요일,맑음,야간,기타,아스팔트,직선,내리막,건조,양호,승용(자가),,남자,unknown,12,18,0,0,0,0,0,40,1,0,본선
창녕지사,중부-내륙,2008,4,15,2.6,마산,칠원영업소,C,운전자과실,과속,0,0,1,목요일,맑음,주간,단독,콘크리트,직선,평탄,건조,양호,승합(대형),45인승,남자,unknown,2,10,0,0,0,0,0,25,1,750000,TGHi
창녕지사,중부-내륙,2008,4,11,18,마산,남지I/C,C,운전자과실,과속,0,0,1,월요일,맑음,주간,차-시설,아스팔트,우커브 500 이상,오르막 3% 미만,건조,양호,트레일러,25톤,남자,35,2,10,0,0,0,0,60,130,1,1012400,램프
창녕지사,중부-내륙,2008,6,21,2.5,마산,칠원 T/G,C,운전자과실,기타,0,0,1,금요일,맑음,야간,차-시설,콘크리트,직선,평탄,건조,양호,승합(대형),45인승,남자,45,2,15,0,0,0,0,0,20,1,495000,TGHi
창녕지사,중부-내륙,2008,7,13,40.6,마산,본선,C,운전자과실,핸들과대조작,0,0,1,수요일,맑음,주간,차-시설,콘크리트,좌커브 500 이상,내리막 3% 미만,건조,양호,화물(대형),25톤,남자,45,2,15,0,0,0,0,15,50,1,1207400,본선
창녕지사,중부-내륙,2008,8,14,10.4,마산,본선,C,운전자과실,핸들과대조작,0,4,2,일요일,맑음,주간,차-시설,아스팔트,직선,오르막 3% 미만,건조,양호,승용(자가),,여자,35,4,5,0,0,0,0,10,160,4,127200,본선
창녕지사,중부-내륙,2008,8,5,38.4,마산,본선,C,운전자과실,졸음,0,1,1,금요일,맑음,주간,차-시설,아스팔트,좌커브 500 이상,내리막 3% 미만,건조,양호,화물(소형),1톤,남자,55,1,15,0,0,0,0,0,30,1,354100,본선
창녕지사,중부-내륙,2008,8,5,17.1,마산,본선,C,기타,노면잡물,0,0,1,토요일,맑음,야간,기타,아스팔트,직선,오르막 3% 미만,건조,양호,승용(자가),,남자,45,1,0,0,0,0,0,5,30,1,650100,본선
창녕지사,중부-내륙,2008,10,19,4.8,마산,본선,C,기타,노면잡물,0,0,5,금요일,맑음,야간,추돌,아스팔트,좌커브 500 이상,평탄,건조,양호,승용(자가),,남자,55,8,15,0,0,0,0,15,45,1,0,본선
창녕지사,중부-내륙,2008,11,15,26,마산,본선,C,운전자과실,과속,0,0,1,화요일,맑음,주간,차-시설,아스팔트,우커브 500 이상,내리막 3% 미만,건조,양호,화물(소형),1톤,남자,45,1,10,0,0,0,0,0,40,1,763200,본선
창녕지사,중부-내륙,2008,11,17,50.1,마산,본선,C,운전자과실,핸들과대조작,0,0,1,수요일,맑음,야간,차-시설,콘크리트,우커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,여자,55,1,10,0,0,0,0,0,30,1,508900,본선
창녕지사,중부-내륙,2008,12,6,18.2,마산,남지교,A,기타,기타,3,0,16,월요일,비,주간,추돌,아스팔트,직선,평탄,습기,양호,승용(자가),,미상,unknown,29,0,0,0,0,0,126,126,1,0,교량
창녕지사,중부-내륙,2008,12,19,17.5,마산,입구1번,C,운전자과실,주시태만,0,0,1,월요일,맑음,야간,차-시설,콘크리트,직선,평탄,건조,양호,트레일러,25톤,남자,45,2,15,0,0,0,0,0,30,1,3271400,TG
창녕지사,중부-내륙,2008,12,14,24.3,마산,본선,C,운전자과실,졸음,0,0,1,금요일,맑음,주간,차-시설,콘크리트,직선,내리막 3% 미만,건조,양호,승용(자가),,여자,45,1,10,0,0,0,0,15,30,1,3945000,본선
충주지사,중부-내륙,2005,1,13,224.5,양평,충주IC,C,운전자과실,과속,0,0,1,일요일,맑음,주간,차-시설,콘크리트,좌커브 500 미만,내리막 3% 이상,건조,양호,승용(자가),,여자,50~60,1,10,0,0,0,0,0,35,2,1030000,램프
충주지사,중부-내륙,2005,1,7,262.6,양평,본선,C,운전자과실,핸들과대조작,0,0,2,월요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,40~50,2,20,0,0,0,0,0,35,2,309500,본선
상주지사,중부-내륙,2005,2,16,139.6,양평,본선,C,운전자과실,졸음,0,0,1,목요일,맑음,주간,단독,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,30~40,1,25,0,0,0,0,25,60,2,424830,본선
창녕지사,중부-내륙,2005,2,12,40,양평,본선,C,차량결함,타이어 파손,0,0,1,목요일,흐림,주간,차-시설,콘크리트,직선,평탄,건조,양호,화물(소형),,남자,50~60,1,30,0,0,0,0,25,50,4,791350,본선
상주지사,중부-내륙,2005,2,2,129.8,양평,본선,C,운전자과실,졸음,0,0,1,일요일,맑음,야간,차-시설,콘크리트,직선,평탄,건조,양호,화물(소형),,남자,50~60,2,10,0,0,0,0,10,35,2,325620,본선
창녕지사,중부-내륙,2005,3,2,33.5,양평,본선,A,운전자과실,졸음,0,4,4,공휴일,맑음,야간,추돌,아스팔트,직선,평탄,건조,양호,화물(대형),,남자,50~60,2,5,0,0,0,0,30,30,10,1118100,본선
창녕지사,중부-내륙,2005,3,2,35.6,양평,본선,B,운전자과실,졸음,1,0,2,금요일,흐림,야간,추돌,아스팔트,직선,평탄,습기,양호,화물(소형),,남자,40~50,4,0,0,0,0,0,30,60,2,0,본선
충주지사,중부-내륙,2005,3,12,254.4,양평,본선,C,운전자과실,핸들과대조작,0,1,1,월요일,맑음,주간,단독,콘크리트,직선,평탄,건조,양호,승용(영업),,남자,20~30,0,15,0,0,0,0,1,35,4,373000,본선
창녕지사,중부-내륙,2005,3,0,45,양평,본선,B,운전자과실,졸음,1,0,3,목요일,맑음,야간,추돌,콘크리트,직선,평탄,건조,양호,화물(대형),,남자,40~50,4,2,0,0,0,0,60,120,2,0,본선
상주지사,중부-내륙,2005,4,19,186.2,양평,본선,C,운전자과실,핸들과대조작,0,1,1,일요일,맑음,야간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,40~50,1,10,0,0,0,0,0,40,2,890830,본선
충주지사,중부-내륙,2005,4,12,223,양평,본선,C,운전자과실,과속,0,0,1,토요일,비,주간,단독,콘크리트,직선,평탄,습기,양호,승용(영업),,남자,40~50,1,15,0,0,0,0,20,40,2,0,본선
창녕지사,중부-내륙,2005,4,4,35.1,양평,본선,C,운전자과실,주시태만,0,0,1,수요일,맑음,야간,차-시설,아스팔트,우커브 500 이상,평탄,건조,양호,승용(자가),,남자,40~50,2,25,0,0,0,0,0,50,2,364600,본선
상주지사,중부-내륙,2005,4,9,158,양평,본선,C,운전자과실,핸들과대조작,0,1,1,목요일,맑음,주간,단독,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,40~50,2,17,0,0,0,0,20,25,2,609010,본선
충주지사,중부-내륙,2005,4,17,203.9,양평,본선,C,차량결함,엔진과열,0,0,1,토요일,맑음,주간,화재,콘크리트,직선,내리막 3% 미만,건조,양호,승합(소형),,남자,40~50,0,21,0,0,0,0,20,120,5,4284000,본선
상주지사,중부-내륙,2005,4,9,141.3,양평,본선,C,운전자과실,졸음,0,1,1,목요일,맑음,주간,차-시설,콘크리트,직선,오르막 3% 미만,건조,양호,승용(JEEP),,남자,20~30,2,5,0,0,0,0,0,25,2,861740,본선
상주지사,중부-내륙,2005,4,5,190.6,양평,본선,C,운전자과실,졸음,0,2,2,월요일,맑음,야간,추돌,콘크리트,직선,평탄,건조,양호,트레일러,,남자,40~50,2,20,0,0,0,0,20,60,2,330000,본선
창녕지사,중부-내륙,2005,4,20,10.3,양평,본선,C,운전자과실,과속,0,0,1,월요일,맑음,야간,차-시설,아스팔트,직선,평탄,건조,양호,화물(소형),,남자,60세 이상,2,10,0,0,0,0,60,60,4,949600,본선
창녕지사,중부-내륙,2005,5,20,6.6,양평,본선,B,운전자과실,과속,1,0,1,일요일,맑음,야간,차-시설,아스팔트,좌커브 500 이상,평탄,건조,양호,승용(자가),,남자,50~60,0,15,0,0,0,0,1230,60,4,233100,본선
상주지사,중부-내륙,2005,5,8,146.3,양평,상주I.C,C,운전자과실,과속,0,0,1,금요일,비,주간,차-시설,콘크리트,직선,평탄,습기,양호,화물(소형),,남자,50~60,1,0,0,0,0,0,10,30,4,666980,램프
충주지사,중부-내륙,2005,5,21,211,양평,본선,B,기타,기타,1,0,2,금요일,흐림,야간,차-시설,콘크리트,우커브 500 이상,평탄,건조,양호,승용(자가),,남자,30~40,4,10,0,0,0,0,60,60,2,0,본선
창녕지사,중부-내륙,2005,5,6,52.3,양평,현풍I/C,C,운전자과실,과속,0,0,1,목요일,맑음,주간,차-시설,콘크리트,우커브 500 미만,오르막 3% 미만,건조,양호,트레일러,,남자,60세 이상,1,10,0,0,0,0,0,180,4,1956500,램프
상주지사,중부-내륙,2005,5,6,151.3,양평,본선,C,운전자과실,졸음,0,0,1,목요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,30~40,1,15,0,0,0,0,30,30,2,454910,본선
