location,route,direction,distance,level,year,month,week,day_night,hour,weather,age,gender,cause_L,cause_S,pattern,pave,dir_curv,slope,surface_condition,pavment_condition,car_type,car_standard,최초사고지점_도로시설,지점명,dead,injury,acc_cars,defeat,state,arrive_time,ambulance_arrive_time,people_rescue_time,towtruck_arrive_time,rescue_time,block_time,handling_time,damage,danger_point
군포지사,영동,인천,34,C,2008,2,화요일,야간,0,눈,30,남자,운전자과실,과속,차-시설,콘크리트,좌커브 500 미만,평탄,습기,양호,트레일러,25톤,본선,본선,0,0,1,2,1,7,0,0,0,0,280,290,2008880,70
군포지사,영동,인천,14.5,C,2008,2,금요일,야간,22,맑음,50,남자,차량결함,엔진과열,화재,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,0,4,8,0,0,0,0,60,70,0,85
군포지사,영동,인천,24.4,C,2008,3,수요일,주간,7,맑음,0,남자,운전자과실,핸들과대조작,차-시설,아스팔트,우커브 500 이상,평탄,건조,양호,화물(대형),25톤,램프,군포 I/C,0,1,1,2,1,5,0,0,0,0,50,65,3271420,100
군포지사,영동,인천,37.5,C,2008,3,목요일,주간,11,맑음,50,남자,운전자과실,핸들과대조작,차-시설,아스팔트,직선,평탄,건조,양호,화물(중형),5톤,본선,본선,0,0,1,1,1,8,0,0,0,0,0,35,1340320,55
군포지사,영동,인천,15.6,C,2008,3,금요일,야간,23,맑음,30,미상,운전자과실,주시태만,차-시설,아스팔트,직선,평탄,건조,양호,화물(중형),11(추정)톤,본선,본선,0,0,2,3,1,5,0,0,0,0,15,20,313620,110
군포지사,영동,인천,39.5,C,2008,4,일요일,주간,6,비,40,남자,운전자과실,과속,단독,콘크리트,직선,내리막 3% 미만,습기,양호,승용(JEEP),,본선,본선,0,0,1,1,3,7,0,0,0,0,30,30,796890,85
군포지사,영동,인천,3.4,C,2008,4,목요일,야간,1,맑음,30,남자,운전자과실,핸들과대조작,단독,아스팔트,직선,평탄,건조,양호,화물(중형),5톤,본선,본선,0,0,1,1,3,8,0,0,0,0,35,60,1172780,85
군포지사,영동,인천,27.4,C,2008,5,목요일,주간,5,맑음,40,남자,운전자과실,주시태만,단독,아스팔트,좌커브 500 미만,평탄,건조,양호,화물(중형),5톤,본선,본선,0,0,1,1,1,3,0,0,0,0,0,40,1005240,55
군포지사,영동,인천,39.2,C,2008,6,일요일,주간,18,맑음,30,남자,운전자과실,졸음,차-시설,콘크리트,직선,내리막,건조,양호,승용(자가),,본선,본선,0,0,1,1,1,8,0,0,0,0,50,50,2640000,55
군포지사,영동,인천,19.7,C,2008,6,월요일,주간,12,비,60,남자,운전자과실,과속,차-시설,아스팔트,직선,내리막 3% 미만,습기,양호,화물(대형),19.5톤,본선,본선,0,0,1,1,3,0,0,0,0,0,50,50,0,85
군포지사,영동,인천,29.5,C,2008,6,월요일,주간,11,맑음,50,남자,운전자과실,주시태만,차-시설,아스팔트,직선,오르막 3% 미만,건조,양호,승용(JEEP),,본선,본선,0,0,2,2,1,8,0,0,0,0,10,25,2570930,95
군포지사,영동,인천,19,C,2008,6,목요일,주간,12,맑음,20,남자,운전자과실,과속,충돌,아스팔트,좌커브 500 미만,평탄,건조,양호,트레일러,25톤,본선,본선,0,0,2,3,1,7,0,0,0,0,60,72,0,110
군포지사,영동,인천,39.3,C,2008,6,수요일,주간,11,비,40,남자,운전자과실,과속,차-시설,콘크리트,직선,평탄,습기,양호,승합(대형),45인승,본선,본선,0,1,1,1,1,7,0,0,0,0,55,55,2678960,85
군포지사,영동,인천,10.8,C,2008,6,수요일,주간,15,비,40,남자,운전자과실,졸음,차-시설,아스팔트,직선,평탄,습기,양호,화물(중형),5톤,본선,본선,0,0,1,2,1,8,0,0,0,0,30,30,2191570,70
군포지사,영동,인천,12.5,C,2008,7,금요일,주간,13,맑음,30,남자,운전자과실,핸들과대조작,단독,아스팔트,직선,평탄,건조,양호,승합(소형),12인승,본선,본선,0,0,1,2,1,4,0,0,0,0,19,19,285370,70
군포지사,영동,인천,10.5,C,2008,8,화요일,주간,14,맑음,30,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,평탄,건조,양호,화물(대형),25톤,TG,군자영업소,0,0,1,1,1,5,0,0,0,0,30,30,9855600,55
군포지사,영동,인천,39.1,C,2008,8,목요일,주간,16,맑음,50,여자,운전자과실,과속,차-시설,콘크리트,직선,내리막,건조,양호,승용(JEEP),,본선,본선,0,0,1,1,3,5,0,0,0,0,30,40,1576160,85
군포지사,영동,인천,10.7,C,2008,9,토요일,주간,12,비,30,남자,운전자과실,과속,차-시설,콘크리트,직선,평탄,습기,양호,트레일러,25톤,TG,군자영업소,0,0,1,2,1,3,0,0,0,0,5,40,11141100,70
군포지사,영동,인천,28,C,2008,10,화요일,주간,14,맑음,40,여자,운전자과실,주시태만,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,TG,부곡영업소,0,0,1,2,1,7,0,0,0,0,10,10,0,70
군포지사,영동,인천,15.7,B,2008,11,금요일,야간,0,맑음,40,남자,운전자과실,졸음,차-사람,콘크리트,직선,평탄,건조,양호,화물(대형),25톤,본선,본선,1,0,2,4,1,5,0,0,0,0,0,30,0,225
군포지사,영동,인천,30.4,B,2008,11,금요일,야간,5,흐림,50,남자,운전자과실,과속,추돌,콘크리트,좌커브 500 이상,오르막 3% 미만,습기,양호,승용(JEEP),,본선,본선,1,2,2,2,1,0,0,0,0,0,15,75,0,255
군포지사,영동,인천,24.4,C,2008,12,금요일,주간,9,맑음,30,남자,운전자과실,주시태만,차-시설,아스팔트,직선,평탄,건조,양호,화물(대형),25톤,램프,24.4,0,0,1,2,1,5,0,0,0,0,45,45,2193720,70
이천지사,영동,인천,55.6,C,2008,1,금요일,주간,13,맑음,40,남자,운전자과실,졸음,차-시설,콘크리트,직선,평탄,건조,양호,화물(소형),2.5톤,본선,본선,0,1,2,4,4,0,0,0,0,0,25,25,940863,200
이천지사,영동,인천,79.6,B,2008,1,금요일,주간,11,맑음,20,남자,운전자과실,주시태만,차-사람,아스팔트,직선,평탄,건조,양호,트레일러,25톤,TG,이천영업소,1,0,1,2,1,0,0,0,0,0,20,25,0,170
이천지사,영동,인천,80.7,C,2008,3,화요일,주간,9,눈,20,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,평탄,습기,양호,승합(대형),45인승,본선,본선,0,1,3,4,1,0,0,0,0,0,30,35,769564,180
이천지사,영동,인천,58.2,B,2008,3,토요일,야간,4,비,30,남자,운전자과실,음주,충돌,콘크리트,좌커브 500 이상,내리막 3% 미만,습기,양호,승합(소형),3인승,본선,본선,2,2,2,2,1,7,0,0,0,0,92,97,2140748,355
이천지사,영동,인천,59.4,C,2008,4,수요일,주간,12,흐림,60,여자,운전자과실,과속,차-시설,아스팔트,우커브 500 이상,오르막 3% 미만,건조,양호,승용(영업),,본선,본선,0,0,1,1,1,10,0,0,0,0,0,35,1278592,55
이천지사,영동,인천,51.2,C,2008,6,화요일,야간,4,흐림,30,남자,운전자과실,핸들과대조작,추돌,콘크리트,직선,오르막 3% 미만,습기,양호,화물(대형),11.5톤,본선,본선,0,2,2,3,3,5,0,0,0,0,55,55,670160,200
이천지사,영동,인천,79.6,C,2008,6,금요일,주간,16,맑음,60,남자,차량결함,하부장치,차-시설,아스팔트,직선,내리막 3% 미만,건조,양호,트레일러,25톤,TG,이천TG3번부스,0,0,1,2,1,10,0,0,0,0,0,10,0,70
이천지사,영동,인천,60,C,2008,7,목요일,주간,7,비,20,남자,차량결함,제동장치,차-시설,아스팔트,좌커브 500 미만,오르막 3% 미만,습기,양호,화물(대형),11톤,램프,양지T/G-인천,0,0,1,2,1,2,0,0,0,0,0,20,1023556,70
이천지사,영동,인천,75.3,C,2008,7,토요일,야간,23,안개,50,남자,운전자과실,졸음,차-시설,콘크리트,직선,내리막 3% 이상,건조,양호,화물(중형),5톤,본선,본선,0,0,1,1,1,0,0,0,0,0,0,20,518768,55
이천지사,영동,인천,82.1,C,2008,7,토요일,주간,8,비,30,남자,운전자과실,과속,추돌,콘크리트,좌커브 500 이상,내리막 3% 미만,습기,양호,승용(JEEP),,본선,본선,0,0,2,3,3,10,0,0,0,0,20,70,2880135,140
이천지사,영동,인천,57.1,C,2008,8,토요일,야간,0,비,40,남자,차량결함,타이어 파손,차-시설,콘크리트,직선,내리막,습기,양호,승용(영업),,본선,본선,0,0,1,1,1,10,0,0,0,0,0,30,1060480,55
이천지사,영동,인천,51.1,C,2008,8,화요일,주간,13,비,0,남자,차량결함,타이어 파손,차-시설,콘크리트,직선,오르막 3% 미만,습기,양호,화물(대형),25톤,본선,본선,0,0,1,2,1,2,0,0,0,0,0,20,2541346,70
이천지사,영동,인천,88,C,2008,8,금요일,주간,9,비,30,남자,운전자과실,과속,차-시설,콘크리트,우커브 500 이상,내리막 3% 미만,습기,양호,승용(자가),,본선,본선,0,0,1,2,1,10,0,0,0,0,10,30,3034035,70
이천지사,영동,인천,50.5,B,2008,8,일요일,야간,2,맑음,0,여자,운전자과실,졸음,추돌,콘크리트,직선,오르막 3% 미만,건조,양호,승용(JEEP),,본선,본선,1,0,2,4,1,15,0,0,0,0,20,40,0,225
이천지사,영동,인천,82.1,C,2008,9,화요일,야간,3,비,30,여자,운전자과실,과속,단독,콘크리트,좌커브 500 이상,내리막 3% 미만,습기,양호,승용(자가),,본선,본선,0,0,1,2,1,20,0,0,0,0,0,25,1046001,70
이천지사,영동,인천,73,C,2008,9,화요일,주간,8,안개,40,남자,운전자과실,졸음,차-시설,콘크리트,우커브 500 미만,오르막 3% 미만,건조,양호,승용(JEEP),,램프,호법분기점,0,0,1,2,1,25,0,0,0,0,0,50,2503895,70
이천지사,영동,인천,42.5,C,2008,9,수요일,주간,14,맑음,20,남자,차량결함,제동장치,화재,아스팔트,직선,오르막 3% 미만,건조,양호,화물(소형),1톤,본선,본선,0,0,1,0,4,18,0,0,0,0,55,55,4127750,85
이천지사,영동,인천,73,C,2008,10,수요일,야간,18,맑음,50,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,오르막 3% 미만,건조,양호,승용(JEEP),,본선,본선,0,0,2,3,1,15,0,0,0,0,0,30,718043,110
이천지사,영동,인천,59.9,C,2008,10,목요일,야간,18,맑음,40,남자,운전자과실,핸들과대조작,차-시설,아스팔트,우커브 500 이상,오르막 3% 미만,건조,양호,승용(JEEP),,본선,본선,0,0,1,2,1,10,0,0,0,0,5,20,724226,70
이천지사,영동,인천,87.1,C,2008,10,수요일,주간,6,비,40,남자,운전자과실,핸들과대조작,추돌,콘크리트,직선,오르막 3% 미만,습기,양호,화물(중형),5톤,본선,본선,0,0,2,2,1,10,0,0,0,0,0,55,3148240,95
이천지사,영동,인천,43,C,2008,11,화요일,주간,7,흐림,30,남자,차량결함,타이어 파손,단독,콘크리트,좌커브 500 이상,내리막 3% 미만,건조,양호,승용(JEEP),,본선,본선,0,0,1,1,1,10,0,0,0,0,10,20,924429,55
이천지사,영동,인천,41.8,C,2008,11,목요일,야간,18,흐림,20,남자,운전자과실,핸들과대조작,단독,아스팔트,직선,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,2,1,15,0,0,0,0,0,35,793104,70
이천지사,영동,인천,50.9,C,2008,12,목요일,주간,7,흐림,40,남자,운전자과실,졸음,추돌,아스팔트,직선,오르막 3% 미만,건조,양호,승용(영업),,본선,본선,0,0,2,3,3,5,0,0,0,0,0,25,1486408,140
원주지사,영동,인천,122.8,C,2008,1,금요일,주간,15,맑음,20,남자,운전자과실,주시태만,단독,콘크리트,우커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,2,1,1,3,10,0,0,0,0,20,25,1226680,145
원주지사,영동,인천,112.7,C,2008,2,월요일,주간,15,맑음,60,남자,운전자과실,졸음,차-시설,콘크리트,직선,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,1,1,13,0,0,0,0,0,20,3548000,55
원주지사,영동,인천,136.2,B,2008,2,월요일,야간,21,눈,50,남자,운전자과실,주시태만,추돌,콘크리트,직선,내리막 3% 이상,습기,양호,화물(소형),1톤,본선,본선,1,0,2,3,1,7,0,0,0,0,0,30,286600,210
원주지사,영동,인천,125,C,2008,4,일요일,주간,14,흐림,40,남자,운전자과실,핸들과대조작,단독,콘크리트,우커브 500 이상,내리막,건조,양호,승용(자가),,본선,본선,0,0,1,1,1,15,0,0,0,0,0,20,924000,55
원주지사,영동,인천,112.7,C,2008,4,수요일,야간,2,맑음,40,남자,운전자과실,음주,차-시설,콘크리트,직선,내리막 3% 미만,건조,양호,승용(자가),,진출입부,문막S/A진출노주부,0,0,1,1,1,3,0,0,0,0,0,30,2019000,55
원주지사,영동,인천,149.7,C,2008,4,목요일,주간,14,맑음,40,남자,운전자과실,과속,차-시설,아스팔트,좌커브 500 이상,내리막 3% 이상,건조,양호,승합(소형),7인승,본선,본선,0,0,1,1,1,5,0,0,0,0,11,16,1644330,55
원주지사,영동,인천,91.1,C,2008,4,화요일,야간,3,흐림,40,남자,운전자과실,졸음,차-시설,콘크리트,직선,오르막 3% 미만,건조,양호,트레일러,25톤,본선,본선,0,0,1,2,3,5,0,0,0,0,0,10,14427620,100
원주지사,영동,인천,117.6,B,2008,4,목요일,주간,15,맑음,40,남자,운전자과실,졸음,추돌,콘크리트,직선,오르막 3% 미만,건조,양호,화물(중형),3.5톤,본선,본선,0,1,2,4,1,20,0,0,0,0,55,55,0,155
원주지사,영동,인천,108.5,B,2008,4,금요일,주간,5,비,30,남자,기타,노면잡물,기타,콘크리트,좌커브 500 이상,오르막 3% 미만,습기,양호,승용(자가),,본선,본선,0,0,8,10,1,15,0,0,0,0,145,165,0,365
원주지사,영동,인천,149.7,C,2008,4,토요일,야간,1,비,20,남자,운전자과실,졸음,차-시설,아스팔트,좌커브 500 이상,내리막 3% 이상,습기,양호,승용(JEEP),,본선,본선,0,0,1,2,3,10,0,0,0,0,30,30,1160650,100
원주지사,영동,인천,141,C,2008,4,월요일,야간,21,맑음,30,여자,운전자과실,과속,차-시설,콘크리트,좌커브 500 이상,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,1,1,5,0,0,0,0,5,20,583590,55
원주지사,영동,인천,129.5,C,2008,5,수요일,주간,10,흐림,40,남자,운전자과실,핸들과대조작,차-시설,콘크리트,좌커브 500 이상,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,1,1,5,0,0,0,0,0,25,1189920,55
원주지사,영동,인천,107.2,C,2008,6,월요일,야간,22,비,40,남자,운전자과실,과속,차-시설,콘크리트,직선,오르막 3% 미만,습기,양호,화물(중형),2.5톤,본선,본선,0,1,1,0,4,5,0,0,0,0,0,33,2133910,115
원주지사,영동,인천,108.1,C,2008,6,수요일,주간,5,비,50,남자,운전자과실,과속,단독,콘크리트,좌커브 500 이상,오르막 3% 미만,습기,양호,화물(중형),5톤,본선,본선,0,0,1,2,3,17,0,0,0,0,35,35,2254690,100
원주지사,영동,인천,142.7,C,2008,6,일요일,야간,7,비,30,남자,운전자과실,과속,차-시설,콘크리트,직선,내리막 3% 이상,습기,양호,화물(중형),4.5톤,본선,본선,0,1,1,1,1,14,0,0,0,0,25,30,525720,85
원주지사,영동,인천,116.8,C,2008,6,월요일,주간,15,맑음,50,남자,운전자과실,핸들과대조작,차-시설,콘크리트,우커브 500 이상,내리막 3% 미만,건조,양호,트레일러,25톤,본선,본선,0,0,2,4,3,10,0,0,0,0,0,13,3554890,155
원주지사,영동,인천,132.4,C,2008,7,일요일,야간,0,흐림,30,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,0,2,1,2,1,20,0,0,0,0,0,45,535000,130
원주지사,영동,인천,147.9,C,2008,7,화요일,주간,13,맑음,40,남자,운전자과실,졸음,추돌,아스팔트,직선,내리막 3% 이상,건조,양호,화물(대형),18톤,교량,핸드레일,0,0,2,3,1,20,0,0,0,0,30,65,2321000,110
원주지사,영동,인천,124.7,C,2008,7,금요일,주간,6,비,50,남자,운전자과실,과속,차-시설,콘크리트,좌커브 500 이상,내리막,습기,양호,승용(자가),,본선,본선,0,0,1,1,1,6,0,0,0,0,0,15,1220370,55
원주지사,영동,인천,99.6,C,2008,8,일요일,주간,12,맑음,40,남자,차량결함,타이어 파손,차-시설,콘크리트,직선,내리막,건조,양호,트레일러,25톤,본선,본선,0,0,2,3,1,0,0,0,0,0,0,50,747160,110
원주지사,영동,인천,90,C,2008,8,금요일,주간,8,비,30,남자,운전자과실,과속,차-시설,콘크리트,직선,내리막 3% 미만,습기,양호,화물(중형),4.5톤,본선,본선,0,0,1,1,1,0,0,0,0,0,0,30,8333950,55
원주지사,영동,인천,0,C,2008,8,금요일,야간,19,맑음,20,남자,운전자과실,주시태만,차-시설,아스팔트,직선,평탄,건조,양호,트레일러,40톤,TG,여주I/C 1번부스,0,0,1,2,1,9,0,0,0,0,0,17,550000,70
원주지사,영동,인천,132.2,C,2008,9,금요일,주간,13,맑음,30,남자,차량결함,타이어 파손,차-시설,콘크리트,직선,오르막 3% 미만,건조,양호,승용(JEEP),,본선,본선,0,0,1,2,3,2,0,0,0,0,24,24,1503520,100
원주지사,영동,인천,96.2,B,2008,9,화요일,야간,1,맑음,40,남자,운전자과실,음주,차-사람,콘크리트,직선,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,1,2,1,1,1,4,0,0,0,0,0,41,0,215
원주지사,영동,인천,123.9,C,2008,10,목요일,주간,16,맑음,40,남자,운전자과실,졸음,차-시설,콘크리트,좌커브 500 이상,평탄,건조,양호,승용(자가),,본선,본선,0,0,2,3,1,10,0,0,0,0,23,23,1110560,110
원주지사,영동,인천,111.3,C,2008,10,일요일,주간,9,맑음,40,여자,차량결함,타이어 파손,차-시설,콘크리트,우커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,1,1,5,0,0,0,0,15,20,873490,55
원주지사,영동,인천,99,C,2008,10,금요일,주간,8,비,40,남자,운전자과실,과속,차-시설,콘크리트,직선,내리막,습기,양호,승용(자가),,본선,본선,0,0,1,1,1,10,0,0,0,0,10,17,747320,55
원주지사,영동,인천,93.7,C,2008,11,화요일,야간,0,맑음,0,남자,운전자과실,졸음,차-시설,콘크리트,직선,오르막,건조,양호,승용(영업),,본선,본선,0,1,1,2,1,15,0,0,0,0,0,20,1260050,100
원주지사,영동,인천,141.8,C,2008,11,금요일,야간,3,흐림,60,남자,운전자과실,과속,차-시설,아스팔트,직선,평탄,습기,양호,승합(소형),9인승,본선,본선,0,0,1,2,1,8,0,0,0,0,25,25,1340000,70
원주지사,영동,인천,106.8,C,2008,12,금요일,야간,5,맑음,20,남자,운전자과실,졸음,추돌,콘크리트,좌커브 500 이상,오르막,건조,양호,승용(자가),,본선,본선,0,1,2,3,1,2,0,0,0,0,29,30,0,140
원주지사,영동,인천,119.5,C,2008,12,금요일,주간,15,맑음,20,남자,운전자과실,핸들과대조작,차-시설,아스팔트,좌커브 500 이상,내리막 3% 미만,건조,양호,화물(소형),1톤,교량,지정교,0,0,1,1,3,20,0,0,0,0,25,26,558720,85
원주지사,영동,인천,93.9,C,2008,12,토요일,주간,14,흐림,40,남자,운전자과실,안전거리미확보,차-시설,콘크리트,직선,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,2,2,1,20,0,0,0,0,0,40,610540,95
원주지사,영동,인천,114.1,C,2008,12,일요일,주간,15,흐림,30,남자,운전자과실,추월불량,차-시설,아스팔트,직선,평탄,건조,양호,승용(JEEP),,본선,본선,0,0,2,3,1,8,0,0,0,0,0,30,6259000,110
원주지사,영동,인천,125.1,C,2008,12,금요일,야간,1,맑음,20,남자,운전자과실,과속,추돌,아스팔트,우커브 500 이상,내리막,건조,양호,승용(자가),,본선,본선,0,0,3,5,1,10,0,0,0,0,17,18,1116540,165
