location,route,direction,distance,level,year,month,week,day_night,hour,weather,age,gender,cause_L,cause_S,pattern,pave,dir_curv,slope,surface_condition,pavment_condition,car_type,car_standard,최초사고지점_도로시설,지점명,dead,injury,acc_cars,defeat,state,arrive_time,ambulance_arrive_time,people_rescue_time,towtruck_arrive_time,rescue_time,block_time,handling_time,damage
구미지사,경부,서울,154.6,C,2008,2,화요일,야간,3,맑음,30,남자,운전자과실,주시태만,단독,콘크리트,우커브 500 이상,평탄,건조,양호,트레일러,25톤,본선,본선,0,1,1,2,3,20,0,0,0,0,80,85,6160000
구미지사,경부,서울,172.5,C,2008,2,목요일,야간,3,맑음,20,남자,운전자과실,졸음,추돌,아스팔트,직선,평탄,건조,양호,화물(대형),25톤,본선,본선,0,0,4,7,1,5,0,0,0,0,80,180,0
구미지사,경부,서울,194.2,C,2008,2,목요일,야간,3,맑음,30,남자,운전자과실,졸음,차-시설,콘크리트,좌커브 500 이상,평탄,건조,양호,트레일러,25톤,본선,본선,0,0,2,4,1,10,0,0,0,0,0,45,1519740
구미지사,경부,서울,204.9,C,2008,3,목요일,주간,11,흐림,40,남자,운전자과실,졸음,차-시설,콘크리트,우커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,2,1,1,1,0,0,0,0,0,10,20,344340
구미지사,경부,서울,166.3,C,2008,3,목요일,야간,22,맑음,0,남자,운전자과실,주시태만,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,2,3,1,1,0,0,0,0,15,65,1385210
구미지사,경부,서울,155.2,C,2008,3,일요일,야간,23,맑음,30,남자,운전자과실,졸음,추돌,콘크리트,직선,평탄,건조,양호,화물(대형),25톤,본선,본선,0,2,5,6,1,4,0,0,0,0,43,50,2413570
구미지사,경부,서울,156.5,C,2008,3,목요일,야간,0,맑음,30,남자,운전자과실,안전거리미확보,추돌,콘크리트,직선,평탄,건조,양호,화물(중형),11톤,본선,본선,0,2,3,6,1,25,0,0,0,0,125,185,0
구미지사,경부,서울,206.2,C,2008,3,목요일,주간,16,흐림,40,남자,운전자과실,주시태만,차-시설,콘크리트,직선,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,2,2,4,25,0,0,0,0,0,45,1650800
구미지사,경부,서울,141.4,C,2008,3,화요일,주간,7,맑음,30,남자,운전자과실,졸음,추돌,콘크리트,좌커브 500 이상,내리막 3% 미만,건조,양호,승용(JEEP),,본선,본선,0,0,8,16,1,3,0,0,0,0,17,25,0
구미지사,경부,서울,184.1,C,2008,4,수요일,주간,13,비,40,남자,운전자과실,과속,단독,콘크리트,직선,평탄,습기,양호,승용(자가),,본선,본선,0,0,1,1,1,5,0,0,0,0,30,40,4194000
구미지사,경부,서울,205,C,2008,4,일요일,야간,5,흐림,40,남자,운전자과실,졸음,화재,콘크리트,우커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,2,1,0,4,1,0,0,0,0,0,30,0
구미지사,경부,서울,212.3,C,2008,4,금요일,야간,19,맑음,20,남자,운전자과실,기타,차-시설,콘크리트,직선,평탄,건조,양호,화물(중형),5톤,TG,추풍령 영업소 입구,0,0,1,2,1,27,0,0,0,0,0,35,10307000
구미지사,경부,서울,171.5,C,2008,5,토요일,주간,14,맑음,40,남자,운전자과실,핸들과대조작,차-시설,아스팔트,직선,평탄,건조,양호,화물(대형),11.5톤,교량,광평2육교,0,0,1,1,1,18,0,0,0,0,45,45,4741900
구미지사,경부,서울,162.1,C,2008,5,화요일,주간,6,흐림,40,남자,운전자과실,과속,차-시설,콘크리트,직선,평탄,습기,양호,승용(자가),,본선,본선,0,0,2,4,1,15,0,0,0,0,0,35,1184560
구미지사,경부,서울,142,C,2008,5,목요일,주간,13,맑음,30,남자,운전자과실,핸들과대조작,차-시설,아스팔트,우커브 500 이상,내리막,건조,양호,화물(중형),5톤,본선,본선,0,0,1,1,1,20,0,0,0,0,25,55,2235320
구미지사,경부,서울,153,C,2008,5,월요일,주간,9,맑음,50,남자,운전자과실,과속,차-시설,콘크리트,우커브 500 미만,평탄,건조,양호,화물(대형),덤프톤,램프,왜관IC램프,0,2,2,2,7,15,0,0,0,0,35,35,2823550
구미지사,경부,서울,190.2,C,2008,5,수요일,주간,12,비,50,남자,운전자과실,과속,차-시설,콘크리트,직선,평탄,습기,양호,승용(자가),,본선,본선,0,0,1,2,1,15,0,0,0,0,0,35,1768000
구미지사,경부,서울,151.8,C,2008,5,목요일,주간,19,맑음,30,남자,차량결함,타이어 파손,차-시설,콘크리트,직선,평탄,건조,양호,화물(소형),1톤,본선,본선,0,0,1,1,3,15,0,0,0,0,20,30,2280000
구미지사,경부,서울,173.3,C,2008,6,토요일,주간,15,맑음,30,여자,운전자과실,통행위반,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,2,3,1,25,0,0,0,0,30,45,327970
구미지사,경부,서울,200.2,C,2008,6,화요일,야간,4,맑음,50,남자,운전자과실,주시태만,차-시설,콘크리트,직선,평탄,건조,양호,특수차량,,TG,김천영업소,0,0,1,2,1,20,0,0,0,0,5,30,880900
구미지사,경부,서울,208.9,C,2008,6,수요일,주간,9,맑음,0,남자,운전자과실,졸음,차-시설,콘크리트,직선,오르막,건조,양호,화물(소형),1톤,본선,본선,0,1,1,2,3,20,0,0,0,0,45,55,3060000
구미지사,경부,서울,159.1,C,2008,6,토요일,주간,16,맑음,0,남자,차량결함,타이어 파손,화재,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,0,4,10,0,0,0,0,0,30,2070000
구미지사,경부,서울,185.5,C,2008,6,목요일,야간,1,맑음,30,여자,운전자과실,핸들과대조작,단독,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,3,1,2,1,0,0,0,0,0,0,35,0
구미지사,경부,서울,208.1,C,2008,7,화요일,야간,23,맑음,20,남자,운전자과실,졸음,추돌,콘크리트,직선,오르막,건조,양호,화물(대형),24톤,본선,본선,0,0,2,3,1,0,0,0,0,0,85,110,0
구미지사,경부,서울,158.2,C,2008,7,일요일,야간,23,비,30,남자,운전자과실,과속,차-시설,콘크리트,좌커브 500 이상,내리막 3% 미만,습기,양호,승합(소형),9인승,본선,본선,0,0,1,2,1,10,0,0,0,0,5,30,1006000
구미지사,경부,서울,153.2,C,2008,7,월요일,주간,14,맑음,0,남자,운전자과실,핸들과대조작,차-시설,콘크리트,우커브 500 이상,평탄,건조,양호,승용(자가),,램프,왜관I/C,0,0,1,1,1,10,0,0,0,0,0,15,1029250
구미지사,경부,서울,149.2,C,2008,7,화요일,주간,14,맑음,0,남자,운전자과실,졸음,추돌,콘크리트,좌커브 500 이상,오르막 3% 미만,건조,양호,화물(대형),11톤,본선,본선,0,1,2,4,1,5,0,0,0,0,85,100,0
구미지사,경부,서울,208.9,C,2008,7,토요일,주간,14,맑음,30,남자,운전자과실,졸음,차-시설,콘크리트,직선,오르막 3% 이상,건조,양호,승용(JEEP),,본선,본선,0,0,1,2,1,10,0,0,0,0,5,15,3060000
구미지사,경부,서울,158.3,C,2008,7,일요일,주간,16,맑음,40,여자,운전자과실,핸들과대조작,차-시설,콘크리트,좌커브 500 이상,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,2,1,17,0,0,0,0,15,70,6120000
구미지사,경부,서울,166.8,C,2008,7,수요일,야간,0,맑음,40,남자,운전자과실,졸음,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,1,1,1,1,10,0,0,0,0,0,20,333250
구미지사,경부,서울,179,C,2008,8,화요일,주간,14,비,50,남자,운전자과실,과속,차-시설,콘크리트,좌커브 500 이상,평탄,습기,양호,승용(자가),,본선,본선,0,0,1,1,1,5,0,0,0,0,10,15,2087580
구미지사,경부,서울,173.4,C,2008,8,목요일,야간,19,맑음,30,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,평탄,건조,양호,화물(중형),4.5톤,본선,본선,0,0,1,1,1,3,0,0,0,0,35,40,1634000
구미지사,경부,서울,151.2,C,2008,9,수요일,야간,22,맑음,40,남자,운전자과실,안전거리미확보,추돌,콘크리트,좌커브 500 이상,내리막 3% 미만,건조,양호,승합(소형),9인승,본선,본선,0,0,4,6,1,0,0,0,0,0,20,25,0
구미지사,경부,서울,150.3,C,2008,9,일요일,야간,5,맑음,60,남자,운전자과실,졸음,추돌,콘크리트,직선,내리막 3% 미만,건조,양호,화물(대형),24.5톤,본선,본선,0,0,2,4,1,10,0,0,0,0,152,165,0
구미지사,경부,서울,188.1,C,2008,9,화요일,주간,7,맑음,50,남자,차량결함,엔진과열,단독,콘크리트,직선,내리막 3% 미만,건조,양호,화물(소형),1톤,본선,본선,0,0,1,2,4,5,0,0,0,0,30,35,1210000
구미지사,경부,서울,191.2,C,2008,9,월요일,주간,16,맑음,40,여자,차량결함,엔진과열,화재,콘크리트,직선,내리막 3% 미만,건조,양호,승합(소형),15인승,본선,본선,0,0,1,0,4,15,0,0,0,0,20,50,1360000
구미지사,경부,서울,167.8,C,2008,9,수요일,주간,15,맑음,20,남자,운전자과실,과속,단독,아스팔트,우커브 500 이상,오르막 3% 미만,건조,양호,화물(대형),25.5톤,램프,남구미,0,1,1,0,3,5,0,0,0,0,195,200,1124040
구미지사,경부,서울,165,C,2008,9,금요일,주간,7,맑음,60,남자,차량결함,엔진과열,화재,콘크리트,좌커브 500 이상,평탄,건조,양호,화물(소형),1톤,본선,본선,0,0,1,0,4,20,0,0,0,0,30,35,1260000
구미지사,경부,서울,148.3,C,2008,10,토요일,주간,16,맑음,50,남자,차량결함,동력전달장치,화재,콘크리트,직선,오르막 3% 미만,건조,양호,승합(소형),9인승,본선,본선,0,0,1,0,4,15,0,0,0,0,25,45,1210000
구미지사,경부,서울,150.4,C,2008,10,화요일,야간,22,맑음,50,남자,운전자과실,졸음,차-시설,콘크리트,직선,내리막,건조,양호,화물(대형),11톤,본선,본선,0,0,1,1,1,15,0,0,0,0,20,45,0
구미지사,경부,서울,172.8,C,2008,10,월요일,주간,14,맑음,40,여자,운전자과실,졸음,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,TGHi,구미영업소,0,0,1,1,3,25,0,0,0,0,30,35,6000000
구미지사,경부,서울,180.8,C,2008,11,수요일,주간,6,맑음,0,남자,차량결함,전기장치,화재,콘크리트,직선,평탄,건조,양호,화물(중형),5톤,본선,본선,0,0,1,2,4,15,0,0,0,0,100,105,0
구미지사,경부,서울,193.3,C,2008,11,금요일,주간,10,맑음,50,여자,차량결함,엔진과열,화재,콘크리트,우커브 500 이상,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,0,4,13,0,0,0,0,25,30,1720000
구미지사,경부,서울,189,C,2008,11,월요일,주간,18,흐림,20,남자,운전자과실,주시태만,추돌,콘크리트,직선,평탄,습기,양호,승용(자가),,본선,본선,0,1,2,1,1,10,0,0,0,0,40,45,0
구미지사,경부,서울,185.9,C,2008,11,목요일,주간,6,흐림,30,남자,운전자과실,핸들과대조작,단독,콘크리트,직선,평탄,건조,양호,트레일러,25톤,본선,본선,0,0,1,1,1,10,0,0,0,0,90,105,1048000
구미지사,경부,서울,155.9,C,2008,11,금요일,주간,13,맑음,40,남자,차량결함,엔진과열,화재,콘크리트,직선,평탄,건조,양호,화물(소형),1톤,본선,본선,0,0,1,0,4,5,0,0,0,0,33,40,910000
구미지사,경부,서울,163,C,2008,12,토요일,야간,1,맑음,50,남자,운전자과실,졸음,추돌,콘크리트,좌커브 500 이상,평탄,건조,양호,승용(자가),,본선,본선,0,2,2,2,3,10,0,0,0,0,40,45,0
구미지사,경부,서울,153.6,C,2008,12,화요일,야간,5,맑음,0,남자,운전자과실,음주,단독,콘크리트,우커브 500 이상,평탄,건조,양호,승용(JEEP),,본선,본선,0,0,1,1,1,15,0,0,0,0,5,25,333250
대구지사,경부,서울,126.2,C,2008,1,월요일,주간,15,맑음,50,여자,운전자과실,졸음,추돌,콘크리트,좌커브 500 이상,내리막 3% 미만,건조,양호,화물(소형),1톤,본선,본선,0,1,2,3,1,6,0,0,0,0,134,134,0
대구지사,경부,서울,114.7,C,2008,1,목요일,야간,4,맑음,40,남자,운전자과실,졸음,단독,콘크리트,좌커브 500 이상,평탄,건조,양호,화물(중형),5톤,본선,본선,0,0,1,2,1,5,0,0,0,0,65,140,20667470
대구지사,경부,서울,133.2,C,2008,2,목요일,야간,5,맑음,20,남자,기타,노면잡물,차-시설,콘크리트,직선,평탄,건조,양호,승합(중형),12인승,본선,본선,0,0,1,0,3,0,0,0,0,0,40,40,1526580
대구지사,경부,서울,88.3,C,2008,2,토요일,야간,4,맑음,20,남자,운전자과실,핸들과대조작,차-시설,콘크리트,우커브 500 이상,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,1,1,10,0,0,0,0,0,35,2200000
대구지사,경부,서울,103.2,C,2008,2,화요일,주간,8,눈,20,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,내리막 3% 미만,습기,양호,승용(자가),,본선,본선,0,0,1,2,1,10,0,0,0,0,35,35,1375000
대구지사,경부,서울,122.2,C,2008,2,금요일,주간,7,맑음,20,남자,운전자과실,졸음,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,2,1,1,1,15,0,0,0,0,20,20,957000
대구지사,경부,서울,130.3,C,2008,3,화요일,주간,15,맑음,50,남자,차량결함,타이어 파손,단독,콘크리트,직선,평탄,건조,양호,화물(소형),1톤,본선,본선,0,0,1,1,1,20,0,0,0,0,25,40,1596000
대구지사,경부,서울,120.4,C,2008,3,토요일,야간,4,맑음,40,남자,운전자과실,졸음,추돌,콘크리트,좌커브 500 이상,평탄,건조,양호,승용(자가),,본선,본선,0,0,3,5,3,10,0,0,0,0,60,60,4224000
대구지사,경부,서울,113,B,2008,4,토요일,주간,8,맑음,50,여자,운전자과실,졸음,단독,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,1,1,1,2,1,0,0,0,0,0,50,50,0
대구지사,경부,서울,68.3,C,2008,4,수요일,야간,0,맑음,40,남자,운전자과실,기타,차-시설,아스팔트,직선,평탄,건조,양호,트레일러,25톤,진출입부,경주I/C진입로,0,0,1,2,1,0,0,0,0,0,0,25,2922150
대구지사,경부,서울,126.5,B,2008,5,토요일,주간,13,맑음,40,남자,운전자과실,졸음,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,1,0,1,1,1,18,0,0,0,0,0,38,0
대구지사,경부,서울,81.6,B,2008,5,금요일,주간,14,흐림,40,남자,운전자과실,주시태만,차-시설,콘크리트,직선,오르막 3% 미만,건조,양호,트레일러,25톤,본선,본선,0,1,3,4,1,5,0,0,0,0,80,80,2673000
대구지사,경부,서울,138.7,C,2008,5,토요일,주간,16,맑음,50,남자,운전자과실,주시태만,추돌,콘크리트,직선,평탄,건조,양호,화물(중형),2.5톤,램프,서대구방향 감속차로,0,2,2,2,1,5,0,0,0,0,0,30,0
대구지사,경부,서울,124.8,C,2008,5,목요일,주간,11,맑음,30,남자,차량결함,엔진과열,화재,콘크리트,직선,내리막 3% 미만,건조,양호,승합(소형),9인승,본선,본선,0,0,1,2,1,15,0,0,0,0,25,30,3058000
대구지사,경부,서울,136.8,C,2008,5,수요일,주간,12,비,50,남자,운전자과실,과속,추돌,콘크리트,우커브 500 이상,평탄,습기,양호,화물(중형),4.5톤,본선,본선,0,0,2,3,1,15,0,0,0,0,45,45,1721600
대구지사,경부,서울,90.2,C,2008,5,수요일,주간,15,비,20,남자,운전자과실,과속,단독,콘크리트,직선,평탄,습기,양호,승용(자가),,본선,본선,0,0,1,2,1,25,0,0,0,0,0,35,2200000
대구지사,경부,서울,82.4,C,2008,6,수요일,주간,15,비,50,남자,운전자과실,과속,차-시설,콘크리트,직선,평탄,습기,양호,트레일러,16톤,본선,본선,0,0,1,1,1,20,0,0,0,0,60,25,2339000
대구지사,경부,서울,98.5,C,2008,6,수요일,야간,23,맑음,30,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,2,1,2,3,10,0,0,0,0,30,30,1060600
대구지사,경부,서울,93.2,C,2008,6,토요일,주간,8,비,40,남자,운전자과실,과속,차-시설,콘크리트,좌커브 500 이상,평탄,습기,양호,승용(자가),,본선,본선,0,1,1,1,3,25,0,0,0,0,0,45,22063000
대구지사,경부,서울,68.3,C,2008,6,토요일,주간,10,비,20,남자,운전자과실,과속,단독,아스팔트,우커브 500 이상,내리막 3% 미만,습기,양호,화물(대형),25톤,램프,경주I/C램프구간,0,0,1,1,1,25,0,0,0,0,0,45,2387200
대구지사,경부,서울,80.2,B,2008,7,수요일,야간,18,비,40,남자,운전자과실,과속,충돌,콘크리트,좌커브 500 이상,오르막 3% 미만,습기,양호,화물(중형),5톤,본선,본선,0,5,2,1,3,12,0,0,0,0,157,157,3313800
대구지사,경부,서울,77.2,C,2008,7,목요일,주간,13,맑음,20,남자,차량결함,엔진과열,화재,아스팔트,직선,오르막 3% 미만,건조,양호,승합(소형),6인승,본선,본선,0,0,1,0,4,15,0,0,0,0,5,35,2700000
대구지사,경부,서울,77.3,C,2008,8,화요일,주간,15,비,50,남자,운전자과실,졸음,추돌,콘크리트,직선,평탄,습기,양호,화물(중형),4.5톤,본선,본선,0,2,3,3,1,5,0,0,0,0,20,55,592600
대구지사,경부,서울,118.2,C,2008,8,금요일,주간,19,비,20,남자,운전자과실,과속,차-시설,콘크리트,직선,평탄,습기,양호,승용(자가),,본선,본선,0,0,2,3,1,10,0,0,0,0,15,25,1709300
대구지사,경부,서울,77.4,B,2008,8,일요일,야간,23,맑음,20,남자,운전자과실,주시태만,차-사람,콘크리트,직선,오르막 3% 미만,건조,양호,승용(JEEP),,본선,본선,1,0,5,6,1,28,0,0,0,0,33,80,0
대구지사,경부,서울,93.2,C,2008,8,일요일,주간,10,맑음,30,여자,차량결함,타이어 파손,차-시설,콘크리트,좌커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,1,1,15,0,0,0,0,0,25,1547300
대구지사,경부,서울,74.8,C,2008,9,월요일,주간,10,비,0,남자,운전자과실,과속,차-시설,콘크리트,우커브 500 이상,오르막 3% 미만,습기,양호,승용(JEEP),,본선,본선,0,0,1,1,1,10,0,0,0,0,0,45,1209400
대구지사,경부,서울,107,C,2008,9,금요일,주간,6,맑음,50,남자,운전자과실,안전거리미확보,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,1,2,3,1,15,0,0,0,0,0,30,699100
대구지사,경부,서울,104,C,2008,9,토요일,주간,7,맑음,40,남자,운전자과실,졸음,차-시설,콘크리트,직선,평탄,건조,양호,승용(JEEP),,본선,본선,0,2,1,1,3,5,0,0,0,0,25,35,586200
대구지사,경부,서울,92.5,C,2008,9,일요일,주간,12,맑음,30,여자,운전자과실,졸음,추돌,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,2,2,3,4,5,0,0,0,0,0,40,1971600
대구지사,경부,서울,123.1,C,2008,9,금요일,야간,3,맑음,20,남자,운전자과실,졸음,추돌,콘크리트,직선,오르막 3% 미만,건조,양호,화물(중형),5톤,본선,본선,0,1,2,2,1,0,0,0,0,0,30,30,0
대구지사,경부,서울,128.4,C,2008,10,토요일,야간,0,맑음,60,남자,차량결함,엔진과열,화재,콘크리트,직선,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,0,4,20,0,0,0,0,35,50,3850000
대구지사,경부,서울,108.4,C,2008,10,일요일,주간,16,맑음,50,남자,운전자과실,안전거리미확보,추돌,콘크리트,직선,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,2,2,1,0,0,0,0,0,35,35,695800
